AC ID,Owner,Module,Unique ID,Valid owner,Given,When,Then,Nonempty result,Known references,No duplicate,No cyclic replacement,No deprecated,Known permission/error/UX,Definite wording,Single Then block,Single behavior,Result,Evidence
AC-1912,DATA-002,MOD-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-012; automated deterministic structural gate
AC-2758,AUDIT-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-059; automated deterministic structural gate
AC-2759,AUDIT-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-060; automated deterministic structural gate
AC-2760,AUDIT-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-061; automated deterministic structural gate
AC-2761,AUDIT-007,MOD-007,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-252; automated deterministic structural gate
AC-2762,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-063; automated deterministic structural gate
AC-2763,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-064; automated deterministic structural gate
AC-2764,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-065; automated deterministic structural gate
AC-2765,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-066; automated deterministic structural gate
AC-2766,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-067; automated deterministic structural gate
AC-2767,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-068; automated deterministic structural gate
AC-2768,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-069; automated deterministic structural gate
AC-2769,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-070; automated deterministic structural gate
AC-2770,AUDIT-008,MOD-008,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-253; automated deterministic structural gate
AC-2771,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-072; automated deterministic structural gate
AC-2772,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-073; automated deterministic structural gate
AC-2773,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-074; automated deterministic structural gate
AC-2774,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-075; automated deterministic structural gate
AC-2775,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-076; automated deterministic structural gate
AC-2776,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-077; automated deterministic structural gate
AC-2777,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-078; automated deterministic structural gate
AC-2778,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-079; automated deterministic structural gate
AC-2779,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-080; automated deterministic structural gate
AC-2780,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-081; automated deterministic structural gate
AC-2781,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-082; automated deterministic structural gate
AC-2782,AUDIT-009,MOD-009,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-254; automated deterministic structural gate
AC-2783,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-084; automated deterministic structural gate
AC-2784,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-085; automated deterministic structural gate
AC-2785,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-086; automated deterministic structural gate
AC-2786,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-087; automated deterministic structural gate
AC-2787,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-088; automated deterministic structural gate
AC-2788,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-089; automated deterministic structural gate
AC-2789,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-090; automated deterministic structural gate
AC-2790,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-091; automated deterministic structural gate
AC-2791,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-092; automated deterministic structural gate
AC-2792,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-093; automated deterministic structural gate
AC-2793,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-094; automated deterministic structural gate
AC-2794,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-095; automated deterministic structural gate
AC-2795,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-096; automated deterministic structural gate
AC-2796,AUDIT-010,MOD-010,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-255; automated deterministic structural gate
AC-2797,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-098; automated deterministic structural gate
AC-2798,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-099; automated deterministic structural gate
AC-2799,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-100; automated deterministic structural gate
AC-2800,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-101; automated deterministic structural gate
AC-2801,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-102; automated deterministic structural gate
AC-2802,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-103; automated deterministic structural gate
AC-2803,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-104; automated deterministic structural gate
AC-2804,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-105; automated deterministic structural gate
AC-2805,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-106; automated deterministic structural gate
AC-2806,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-107; automated deterministic structural gate
AC-2807,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-108; automated deterministic structural gate
AC-2808,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-109; automated deterministic structural gate
AC-2809,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-110; automated deterministic structural gate
AC-2810,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-111; automated deterministic structural gate
AC-2811,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-112; automated deterministic structural gate
AC-2812,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-256; automated deterministic structural gate
AC-2813,AUDIT-011,MOD-011,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-257; automated deterministic structural gate
AC-2814,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-114; automated deterministic structural gate
AC-2815,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-115; automated deterministic structural gate
AC-2816,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-116; automated deterministic structural gate
AC-2817,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-117; automated deterministic structural gate
AC-2818,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-118; automated deterministic structural gate
AC-2819,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-119; automated deterministic structural gate
AC-2820,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-120; automated deterministic structural gate
AC-2821,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-121; automated deterministic structural gate
AC-2822,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-122; automated deterministic structural gate
AC-2823,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-123; automated deterministic structural gate
AC-2824,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-124; automated deterministic structural gate
AC-2825,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-125; automated deterministic structural gate
AC-2826,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-126; automated deterministic structural gate
AC-2827,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-127; automated deterministic structural gate
AC-2828,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-128; automated deterministic structural gate
AC-2829,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-129; automated deterministic structural gate
AC-2830,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-130; automated deterministic structural gate
AC-2831,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-131; automated deterministic structural gate
AC-2832,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-132; automated deterministic structural gate
AC-2833,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-133; automated deterministic structural gate
AC-2834,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-134; automated deterministic structural gate
AC-2835,AUDIT-012,MOD-012,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-258; automated deterministic structural gate
AC-2836,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-136; automated deterministic structural gate
AC-2837,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-137; automated deterministic structural gate
AC-2838,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-138; automated deterministic structural gate
AC-2839,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-139; automated deterministic structural gate
AC-2840,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-140; automated deterministic structural gate
AC-2841,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-141; automated deterministic structural gate
AC-2842,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-142; automated deterministic structural gate
AC-2843,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-143; automated deterministic structural gate
AC-2844,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-144; automated deterministic structural gate
AC-2845,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-145; automated deterministic structural gate
AC-2846,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-146; automated deterministic structural gate
AC-2847,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-147; automated deterministic structural gate
AC-2848,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-148; automated deterministic structural gate
AC-2849,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-149; automated deterministic structural gate
AC-2850,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-150; automated deterministic structural gate
AC-2851,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-151; automated deterministic structural gate
AC-2852,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-152; automated deterministic structural gate
AC-2853,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-153; automated deterministic structural gate
AC-2854,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-154; automated deterministic structural gate
AC-2855,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-155; automated deterministic structural gate
AC-2856,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-156; automated deterministic structural gate
AC-2857,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-157; automated deterministic structural gate
AC-2858,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-158; automated deterministic structural gate
AC-2859,AUDIT-013,MOD-013,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-259; automated deterministic structural gate
AC-2860,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-160; automated deterministic structural gate
AC-2861,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-260; automated deterministic structural gate
AC-2862,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-275; automated deterministic structural gate
AC-2863,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-276; automated deterministic structural gate
AC-2864,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-277; automated deterministic structural gate
AC-2865,AUDIT-014,MOD-014,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-278; automated deterministic structural gate
AC-2866,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-162; automated deterministic structural gate
AC-2867,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-163; automated deterministic structural gate
AC-2868,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-164; automated deterministic structural gate
AC-2869,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-165; automated deterministic structural gate
AC-2870,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-261; automated deterministic structural gate
AC-2871,AUDIT-015,MOD-015,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-279; automated deterministic structural gate
AC-2872,AUDIT-016,MOD-016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-167; automated deterministic structural gate
AC-2873,AUDIT-016,MOD-016,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-262; automated deterministic structural gate
AC-2874,AUDIT-017,MOD-017,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-169; automated deterministic structural gate
AC-2875,AUDIT-017,MOD-017,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-170; automated deterministic structural gate
AC-2876,AUDIT-017,MOD-017,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-263; automated deterministic structural gate
AC-2877,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-172; automated deterministic structural gate
AC-2878,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-173; automated deterministic structural gate
AC-2879,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-174; automated deterministic structural gate
AC-2880,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-175; automated deterministic structural gate
AC-2881,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-176; automated deterministic structural gate
AC-2882,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-264; automated deterministic structural gate
AC-2883,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-270; automated deterministic structural gate
AC-2884,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-271; automated deterministic structural gate
AC-2885,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-272; automated deterministic structural gate
AC-2886,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-273; automated deterministic structural gate
AC-2887,AUDIT-018,MOD-018,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-274; automated deterministic structural gate
AC-2888,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-178; automated deterministic structural gate
AC-2889,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-179; automated deterministic structural gate
AC-2890,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-180; automated deterministic structural gate
AC-2891,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-181; automated deterministic structural gate
AC-2892,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-182; automated deterministic structural gate
AC-2893,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-183; automated deterministic structural gate
AC-2894,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-184; automated deterministic structural gate
AC-2895,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-185; automated deterministic structural gate
AC-2896,AUDIT-019,MOD-019,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,refs=FR-186; automated deterministic structural gate
