Requirement,Type,Module,Module name,Requirement title,API operationId,API path (method),Permission,Server handler (planned),Screen (Stage 3.5),FLOW (Stage 3.5),Acceptance criteria (AC),Test type,Priority,Source
AC-255,AC,MOD-005,Задачи,[STATE-014/STATE-025] Conflict/precondition: устаревшая или отсутствующая If-Match не приводит к overwrite,POST_api_v1_tasks_id_dependencies,POST /api/v1/tasks/{id}/dependencies,Task.Update,OrganizerController.POST_api_v1_tasks_id_dependencies,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,,Concurrency/integration,Critical,OpenAPI `POST_api_v1_tasks_id_dependencies`; Stage_3_Field_Traceability_Final_3.5.csv
AC-256,AC,MOD-005,Задачи,[ServerUnavailable (Stage 3.5 State Matrix)/ServerUnavailable (cached read-only presentation) (Stage 3.5 State Matrix)/Reconnecting (Stage 3.5 State Matrix)] Server unavailable/read-only: команда Добавить зависимость не ставится в offline queue,POST_api_v1_tasks_id_dependencies,POST /api/v1/tasks/{id}/dependencies,Task.Update,OrganizerController.POST_api_v1_tasks_id_dependencies,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,,Desktop/resilience,Critical,OpenAPI `POST_api_v1_tasks_id_dependencies`; Stage_3_Field_Traceability_Final_3.5.csv
AC-257,AC,MOD-005,Задачи,[Stable-error-specific recovery (Stage 3.5 error/UI rule)] Idempotency: повтор с тем же key/hash не создаёт двойной side effect,POST_api_v1_tasks_id_dependencies,POST /api/v1/tasks/{id}/dependencies,Task.Update,OrganizerController.POST_api_v1_tasks_id_dependencies,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,,Integration,Critical,OpenAPI `POST_api_v1_tasks_id_dependencies`; Stage_3_Field_Traceability_Final_3.5.csv
AC-258,AC,MOD-005,Задачи,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,POST_api_v1_tasks_id_dependencies,POST /api/v1/tasks/{id}/dependencies,Task.Update,OrganizerController.POST_api_v1_tasks_id_dependencies,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-004 Создание задачи; FLOW-005 Быстрое создание задачи; FLOW-006 Назначение исполнителя; FLOW-007 Завершение задачи; FLOW-008 Изменение статуса; FLOW-025 Optimistic conflict; FLOW-033 Массовая смена статуса,,Lifecycle/integration,High,OpenAPI `POST_api_v1_tasks_id_dependencies`; Stage_3_Field_Traceability_Final_3.5.csv
AC-259,AC,MOD-005,Задачи,Happy path: Удалить зависимость,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Contract/integration,Critical,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
AC-260,AC,MOD-005,Задачи,[Forbidden (Stage 3.5 State Matrix)/ObjectUnavailable (Stage 3.5 State Matrix)] Permission denied: Удалить зависимость не выполняется и данные не раскрываются,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Security/authorization,Critical,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
AC-261,AC,MOD-005,Задачи,[Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Security/session,Critical,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
AC-262,AC,MOD-005,Задачи,[STATE-014/STATE-025] Conflict/precondition: устаревшая или отсутствующая If-Match не приводит к overwrite,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Concurrency/integration,Critical,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
AC-263,AC,MOD-005,Задачи,[ServerUnavailable (Stage 3.5 State Matrix)/ServerUnavailable (cached read-only presentation) (Stage 3.5 State Matrix)/Reconnecting (Stage 3.5 State Matrix)] Server unavailable/read-only: команда Удалить зависимость не ставится в offline queue,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Desktop/resilience,Critical,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
AC-264,AC,MOD-005,Задачи,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,DELETE_api_v1_tasks_id_dependencies_dependencyId,DELETE /api/v1/tasks/{id}/dependencies/{dependencyId},Task.Update,OrganizerController.DELETE_api_v1_tasks_id_dependencies_dependencyId,"SCR-020 Задачи: список/дерево; SCR-021 Фильтры задач; SCR-022 Быстрое создание задачи; SCR-023 Полный редактор задачи; SCR-024 ETag/If-Match, task aggregate, directory; SCR-025 Инспектор задачи; SCR-029 Исполнители и наблюдатели; SCR-030 Зависимости задач; SCR-031 Массовые действия задач; SCR-032 Разрешение конфликта Task; SCR-034 Контекстное меню задачи",FLOW-027 Перемещение в корзину,,Lifecycle/integration,High,OpenAPI `DELETE_api_v1_tasks_id_dependencies_dependencyId`; Stage_3_Field_Traceability_Final_3.5.csv
