Entity ID,Type,Module,Parent IDs,Direct FR,Parent exists,Source present,Given,When,Then,Vague terms,Status,Notes
AC-1571,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1572,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1573,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1574,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1575,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1576,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1577,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1578,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1579,AC,MOD-009,DATA-009,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1580,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1581,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1582,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1583,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1584,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1585,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1586,AC,MOD-009,DATA-009,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1587,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1588,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1589,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1590,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1591,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1592,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1593,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1594,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1595,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1596,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1597,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1598,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1599,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1600,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1601,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1602,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1603,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1604,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1605,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1606,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1607,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1608,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1609,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1610,AC,MOD-010,DATA-010,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1611,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1612,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1613,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1614,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1615,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1616,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1617,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1618,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1619,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1620,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1621,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1622,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1623,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1624,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1625,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1626,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1627,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1628,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1629,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1630,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1631,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1632,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1633,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1634,AC,MOD-011,DATA-011,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1635,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1636,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1637,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1638,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1639,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1640,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1641,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1642,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1643,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1644,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1645,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1646,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1647,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1648,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1649,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1650,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1651,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1652,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1653,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1654,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1655,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1656,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1657,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1658,AC,MOD-012,DATA-012,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1659,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1660,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1661,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1662,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1663,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1664,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1665,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1666,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1667,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1668,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1669,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1670,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1671,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1672,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1673,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1674,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1675,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1676,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1677,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1678,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1679,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1680,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1681,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1682,AC,MOD-013,DATA-013,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1683,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1684,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1685,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1686,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1687,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1688,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1689,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1690,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1691,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1692,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1693,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1694,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1695,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1696,AC,MOD-014,DATA-014,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1697,AC,MOD-015,DATA-015,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1698,AC,MOD-015,DATA-015,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1699,AC,MOD-015,DATA-015,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1700,AC,MOD-017,DATA-017,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1701,AC,MOD-017,DATA-017,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1702,AC,MOD-017,DATA-017,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1703,AC,MOD-017,DATA-017,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1704,AC,MOD-017,DATA-017,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1705,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1706,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1707,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1708,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1709,AC,MOD-018,DATA-018,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1710,AC,MOD-018,DATA-018,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1711,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1712,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1713,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1714,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1715,AC,MOD-018,DATA-018,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1716,AC,MOD-018,DATA-018,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1717,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1718,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1719,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1720,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1721,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1722,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1723,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1724,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1725,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1726,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1727,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1728,AC,MOD-018,DATA-018,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1729,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1730,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1731,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1732,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1733,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1734,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1735,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1736,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1737,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1738,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1739,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1740,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1741,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1742,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1743,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1744,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1745,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1746,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1747,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1748,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1749,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1750,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1751,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1752,AC,MOD-019,DATA-019,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1753,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1754,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1755,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1756,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1757,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1758,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1759,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1760,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1761,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1762,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1763,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1764,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1765,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1766,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1767,AC,MOD-020,DATA-020,,True,True,True,True,True,корректно,Finding,Direct FR link absent
AC-1768,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1769,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1770,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1771,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1772,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1773,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1774,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1775,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1776,AC,MOD-020,DATA-020,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1777,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1778,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1779,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1780,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1781,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1782,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1783,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1784,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1785,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1786,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1787,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1788,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1789,AC,MOD-021,DATA-021,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1790,AC,MOD-018,FR-270,FR-270,True,True,True,True,True,,Pass,
AC-1791,AC,MOD-018,FR-271,FR-271,True,True,True,True,True,,Pass,
AC-1792,AC,MOD-018,BR-100,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1793,AC,MOD-018,BR-100,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1794,AC,MOD-018,BR-100,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1795,AC,MOD-018,BR-100,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1796,AC,MOD-018,FR-272,FR-272,True,True,True,True,True,,Pass,
AC-1797,AC,MOD-018,FR-271,FR-271,True,True,True,True,True,,Pass,
AC-1798,AC,MOD-018,FR-271,FR-271,True,True,True,True,True,,Pass,
AC-1799,AC,MOD-018,FR-274,FR-274,True,True,True,True,True,,Pass,
AC-1800,AC,MOD-018,FR-273,FR-273,True,True,True,True,True,,Pass,
AC-1801,AC,MOD-021,FR-269,FR-269,True,True,True,True,True,,Pass,
AC-1802,AC,MOD-018,BR-104,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1803,AC,MOD-015,BR-103,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1804,AC,MOD-014,FR-275,FR-275,True,True,True,True,True,,Pass,
AC-1805,AC,MOD-014,BR-105,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1806,AC,MOD-014,BR-112,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1807,AC,MOD-014,FR-276,FR-276,True,True,True,True,True,,Pass,
AC-1808,AC,MOD-014,BR-107,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1809,AC,MOD-014,BR-107,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1810,AC,MOD-014,FR-277,FR-277,True,True,True,True,True,,Pass,
AC-1811,AC,MOD-014,BR-108,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1812,AC,MOD-014,FR-278,FR-278,True,True,True,True,True,,Pass,
AC-1813,AC,MOD-014,BR-109,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1814,AC,MOD-014,FR-276,FR-276,True,True,True,True,True,,Pass,
AC-1815,AC,MOD-014,FR-276,FR-276,True,True,True,True,True,,Pass,
AC-1816,AC,MOD-014,FR-275,FR-275,True,True,True,True,True,,Pass,
AC-1817,AC,MOD-014,BR-112,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1818,AC,MOD-014,BR-106,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1819,AC,MOD-018,FR-271,FR-271,True,True,True,True,True,,Pass,
AC-1820,AC,MOD-014,FR-277,FR-277,True,True,True,True,True,,Pass,
AC-1821,AC,MOD-018,FR-272,FR-272,True,True,True,True,True,,Pass,
AC-1822,AC,MOD-015,FR-279,FR-279,True,True,True,True,True,,Pass,
AC-1823,AC,ALL,BR-113,,True,True,True,True,True,,Finding,Direct FR link absent
AC-1824,AC,MOD-018,FR-273,FR-273,True,True,True,True,True,,Pass,
