schema,field_path,type,format,required,nullable,enum,default,minimum,maximum,min_length,max_length,min_items,max_items,unique_items,read_only,write_only,referenced_schema,date_time_semantics,patch_semantics,version_semantics,lifecycle_semantics,capability_semantics,partial_access,redaction,description,validation_rules
RecurrencePreviewRequest,fromDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrencePreviewRequest,limit,integer,int32,True,False,,,1,500,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=500
RecurrenceScopedChange,scope,string,,True,False,"[""this_occurrence"", ""this_and_future"", ""entire_series""]",,,,,,,,,False,False,,,,,,,False,,,
RecurrenceScopedChange,patch,ref,,True,False,,,,,,,,,,False,False,TaskPatch,,,,,,False,,,
RecurrenceScopedChange,expectedTaskVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
RecurrenceSeries,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
RecurrenceSeries,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
RecurrenceSeries,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
RecurrenceSeries,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
RecurrenceSeries,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
RecurrenceSeries,status,string,,True,False,"[""active"", ""paused"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
RecurrenceSeries,frequency,string,,True,False,"[""daily"", ""weekly"", ""monthly"", ""yearly""]",,,,,,,,,False,False,,,,,,,False,,,
RecurrenceSeries,interval,integer,int32,True,False,,,1,999,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=999
RecurrenceSeries,weekdays,array,,False,False,,,,,,,,7,True,False,False,,,,,,,False,,,maxItems=7; uniqueItems=true
RecurrenceSeries,monthDays,array,,False,False,,,,,,,,62,True,False,False,,,,,,,False,,,maxItems=62; uniqueItems=true
RecurrenceSeries,monthOfYear,integer|null,int32,False,True,,,1,12,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=12
RecurrenceSeries,occurrenceStartDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeries,localStartTime,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
RecurrenceSeries,timeZone,string,,True,False,,,,,1,64,,,,False,False,,,,,,,False,,,minLength=1; maxLength=64
RecurrenceSeries,untilDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeries,maxOccurrences,integer|null,int32,False,True,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
RecurrenceSeries,nextGenerationDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeries,template,ref,,True,False,,,,,,,,,,False,False,RecurrenceTaskTemplate,,,,,,False,,,
RecurrenceSeriesCreate,status,string,,False,False,"[""active"", ""paused"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
RecurrenceSeriesCreate,frequency,string,,True,False,"[""daily"", ""weekly"", ""monthly"", ""yearly""]",,,,,,,,,False,False,,,,,,,False,,,
RecurrenceSeriesCreate,interval,integer,int32,True,False,,,1,999,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=999
RecurrenceSeriesCreate,weekdays,array,,False,False,,,,,,,,7,True,False,False,,,,,,,False,,,maxItems=7; uniqueItems=true
RecurrenceSeriesCreate,monthDays,array,,False,False,,,,,,,,62,True,False,False,,,,,,,False,,,maxItems=62; uniqueItems=true
RecurrenceSeriesCreate,monthOfYear,integer|null,int32,False,True,,,1,12,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=12
RecurrenceSeriesCreate,occurrenceStartDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesCreate,localStartTime,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
RecurrenceSeriesCreate,timeZone,string,,True,False,,,,,1,64,,,,False,False,,,,,,,False,,,minLength=1; maxLength=64
RecurrenceSeriesCreate,untilDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesCreate,maxOccurrences,integer|null,int32,False,True,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
RecurrenceSeriesCreate,nextGenerationDate,string,date,False,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesCreate,template,ref,,True,False,,,,,,,,,,False,False,RecurrenceTaskTemplate,,,,,,False,,,
RecurrenceSeriesPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
RecurrenceSeriesPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
RecurrenceSeriesPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
RecurrenceSeriesPatch,status,string,,False,False,"[""active"", ""paused"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
RecurrenceSeriesPatch,frequency,string,,False,False,"[""daily"", ""weekly"", ""monthly"", ""yearly""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
RecurrenceSeriesPatch,interval,integer,int32,False,False,,,1,999,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=1; maximum=999
RecurrenceSeriesPatch,weekdays,array,,False,False,,,,,,,,7,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=7; uniqueItems=true
RecurrenceSeriesPatch,monthDays,array,,False,False,,,,,,,,62,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=62; uniqueItems=true
RecurrenceSeriesPatch,monthOfYear,integer|null,int32,False,True,,,1,12,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=1; maximum=12
RecurrenceSeriesPatch,occurrenceStartDate,string,date,False,False,,,,,,,,,,False,False,,Calendar date without a time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesPatch,localStartTime,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,omitted=unchanged; explicit null=clear when nullable,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
RecurrenceSeriesPatch,timeZone,string,,False,False,,,,,1,64,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=64
RecurrenceSeriesPatch,untilDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesPatch,maxOccurrences,integer|null,int32,False,True,,,1,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=1
RecurrenceSeriesPatch,nextGenerationDate,string,date,False,False,,,,,,,,,,False,False,,Calendar date without a time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,Calendar date without a time zone.,
RecurrenceSeriesPatch,template,ref,,False,False,,,,,,,,,,False,False,RecurrenceTaskTemplate,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
RecurrenceTaskTemplate,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,title,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
RecurrenceTaskTemplate,description,string|null,,False,True,,,,,,50000,,,,False,False,,,,,,,False,,,maxLength=50000
RecurrenceTaskTemplate,authorUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,requesterUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,primaryCounterpartyObjectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,priority,string,,True,False,"[""low"", ""normal"", ""high"", ""critical""]",,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,plannedDurationMinutes,integer|null,int32,False,True,,,1,10080,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=10080
RecurrenceTaskTemplate,deadlineOffsetMinutes,integer|null,int32,False,True,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTaskTemplate,assigneeIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
RecurrenceTaskTemplate,watcherIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
RecurrenceTaskTemplate,checklists,array,,True,False,,,,,,,,50,,False,False,,,,,,,False,,,maxItems=50
RecurrenceTaskTemplate,reminderRules,array,,True,False,,,,,,,,50,,False,False,,,,,,,False,,,maxItems=50
RecurrenceTaskTemplate,templateVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,,,,False,,,minimum=1
RecurrenceTemplateChecklist,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateChecklist,title,string,,True,False,,,,,1,300,,,,False,False,,,,,,,False,,,minLength=1; maxLength=300
RecurrenceTemplateChecklist,sortOrder,integer,int32,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateChecklist,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
RecurrenceTemplateChecklistItem,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateChecklistItem,text,string,,True,False,,,,,1,1000,,,,False,False,,,,,,,False,,,minLength=1; maxLength=1000
RecurrenceTemplateChecklistItem,sortOrder,integer,int32,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateReminderRule,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateReminderRule,recipientUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateReminderRule,triggerType,string,,True,False,"[""before_start"", ""before_deadline"", ""at_start"", ""at_deadline""]",,,,,,,,,False,False,,,,,,,False,,,
RecurrenceTemplateReminderRule,offsetMinutes,integer|null,int32,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
RefreshRequest,refreshToken,string,,True,False,,,,,32,4096,,,,False,True,,,,,,,False,,,minLength=32; maxLength=4096
RefreshRequest,deviceKey,string,,True,False,,,,,16,200,,,,False,True,,,,,,,False,,,minLength=16; maxLength=200
ReindexRequest,objectTypes,array,,True,False,,,,,,,,50,True,False,False,,,,,,,False,,,maxItems=50; uniqueItems=true
Reminder,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Reminder,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
Reminder,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
Reminder,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Reminder,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Reminder,targetObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Reminder,recipientUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
Reminder,triggerType,string,,True,False,"[""absolute"", ""before_start"", ""before_deadline"", ""at_start"", ""at_deadline""]",,,,,,,,,False,False,,,,,,,False,,,
Reminder,offsetMinutes,integer|null,int32,False,True,,,0,525600,,,,,,False,False,,,,,,,False,,,minimum=0; maximum=525600
Reminder,absoluteTriggerAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Reminder,nextTriggerAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Reminder,status,string,,True,False,"[""scheduled"", ""due"", ""delivered"", ""snoozed"", ""cancelled"", ""expired""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
Reminder,snoozedUntil,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
Reminder,deliveredAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderCreate,targetObjectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ReminderCreate,recipientUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
ReminderCreate,triggerType,string,,True,False,"[""absolute"", ""before_start"", ""before_deadline"", ""at_start"", ""at_deadline""]",,,,,,,,,False,False,,,,,,,False,,,
ReminderCreate,offsetMinutes,integer|null,int32,False,True,,,0,525600,,,,,,False,False,,,,,,,False,,,minimum=0; maximum=525600
ReminderCreate,absoluteTriggerAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderCreate,nextTriggerAt,string,date-time,False,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderCreate,status,string,,False,False,"[""scheduled"", ""due"", ""delivered"", ""snoozed"", ""cancelled"", ""expired""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
ReminderCreate,snoozedUntil,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderCreate,deliveredAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
ReminderOccurrence,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
ReminderOccurrence,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
